"";"id";"description";"VIO"
"8227";884851788219912;"Das sehe ich absolut genau so! Lest euch doch mal euren eigenen geistigen Dreck durch! Ich schäme mich für jeden einzelnen von Euch stupiden, verblödeten Menschen. Deutschland wäre ein schöneres Land, wenn solches rechtsradikales Pack ohne Sinn und Verstand nicht existieren würde. Unzählige Kommentare hier rufen zur Lynchjustiz auf, oder bedauern, dass es sich um nur einen Toten handelt. Lernt erstmal eure eigene Sprache zu schreiben und informiert euch über die Menschen, die in zwei Jahren grammatikalisch mehr drauf haben, als ihr es je haben werdet. IHR seid die Bedrohung und die Schande für unser schönes, freies und offenes Land.";"false"
"8570";1095904073781348;"Tja die fliehen halt alle aus dem zerbombten kriegerischen Griechenland .. ähm ne Moment ...";"false"
"8332";935321696506254;"Der Vogel ist im Kasten hoffentlich bleibt das so. Nun muß man deren Moscheen schließen die Hass und Gewalt gegen ethnische Deutsche Predigen und aus unseren Land werfen. Sogenannter Frühlingsputz ist dringend nötig";"true"
"9418";960864857285271;"Komisch.Fast die ganze Welt merkt was verkehrt läuft bei der Asyldebatte.Nur unsere eigene Regierung nicht.Wenn nicht bald reagiert wird kann keiner mehr die Situation im Griff behalten.Glaube kaum noch an einen Rückhalt in der Bevölkerung. Im Gegenteil!!????";"false"
"4580";1035136023191487;"Der Bürgerkrieg wird kommen....scheint unvermeidbar....wenn sich nicht bald alle patriotischen bewegungen vereinigen und ihre sticheleien gegeneinander beenden, dann haben wir verloren";"true"
"1530";876260089079082;"Ja wie recht sie haben aber ganz Europa will keine mehr und vor allen keine radikalen mussels.";"false"
"3596";1057075857664170;"Charterflug? Eine Trans-All tut es auch, die braucht auch nicht zu landen, hat ja ne große Heck-Ladeluke. Damit kann man wirklich ""Abschieben""";"true"
"3695";1056490514389371;"Niemals diese spakken, ich will das meine Kinder ohne Angst aufwachsen können. Wenn ich diese Fratzen schon sehe, kommt mir die Wurst.";"false"
"8342";925524147486009;"[@IND], Du redest bei dem Herrn Pohlheimer gegen eine Wand, bei diesem Herrn war die permanente Gehirnwäsche erfolgreich. Wir verfolgen weiter friedlich unseren Weg. Nicht provozieren lassen. Beharrlichkeit wird letztlich siegen. Einfach bei den nächsten Wahlen das Kreuz an der richtigen Stelle machen.";"false"
"3269";982733011765122;"Ich möchte nicht wissen was uns hier in unserem deutschen Heimatland noch erwartet.Das sind keine Menschen die um Hilfe bitten.Die rasten aus wenn die erst in Deutschland sind und den ""Wohlstand"" nach 10 stündigen Werktag sehen.";"false"
"3616";1058101480894941;"hier habt ihr ein Taschentuch.";"false"
"3217";982817155090041;"Sabrina...Es gab auch viele Kinder die unter dem Reizgas gelitten haben! Auch Mütter die interviewt wurden, welche gesagt haben, nehmt doch bitte meine Kinder und nehmt sie mit in Sicherheit, dann gehe ich auch freiwillig zurück nach Syrien! Das was dort passiert, ist nicht ein Problem der Flüchtlinge, sondern ein Problem der europäischen/deutschen Politik!";"false"
"9608";855645127807245;"Dann müsste man ja mind. die Hälfter der Faschos hier sperren. Beleidigungen, Diskriminierungen und dummes Gewäsch kann alles belegt werden. :)";"false"
"3546";1056998234338599;"Meyer Stefan ich komm nicht mehr draus.  Die Zahlen sind extrem widersprüchlich.  Von 92.000 habe ich auch gehört, wobei sie noch vor 4 Wochen Bilder aus einer leergefegten Erstaufnahme in Ostbayern gezeigt haben.  Den Zahlen kann man anscheinend auch nicht mehr wirklich glauben.";"false"
"7777";1013149462056810;"Ein Stück aus dem Tollhaus! Jetzt dürfen wir es auch sagen!";"false"
"1651";862106270494464;"So geh jetzt schlafen,muss fuer viele ""mitesser"" schaffen,vielleicht auch fuer zickenkarla !?";"false"
"4201";982652035106553;"Das ist wohl der Grund warum die alle hier bleiben können.";"false"
"9694";855716674466757;"Es wird immer BUNTER getrieben mit Lug und Trug.";"false"
"4796";985418258163264;"braune Flaschen  an Theaterplatz";"false"
"3120";982690368436053;"Weis nur eins, Gorbatschow hat riesenfehler gemacht!!!!";"false"
"2867";982691665102590;"Okay, selbstverständlich muss man niemanden beleidigen und ich versuche mich in meiner Wortwahl auch so sachlich wie möglich zu halten! Wenn, dann schreib ich sarkastisch - das kann einem wenigstens niemand ankreiden ?? Trotzdem habe ich neulich einen Bericht mit Antonia Rados gesehen & sie hat ausdrücklich davor gewarnt, dass Muslime zwei Gesichter haben! Das, was sie zu uns sagen, ist etwas vollkommen anderes, als was sie über uns sagen! 

Insofern: ""Die beleidigen uns auch en masse, wir verstehen es nur leider nicht, weil sie uns dreckig ins Gesicht grinsen!""";"false"
"8943";1092495690788853;"GEIL! So gehört sich das! 
Die westlichen Länder (und ich zähle Russland auch dazu) sollten geschlossen zusammenstehen anstatt sich zu bekämpfen. Schließlich gibt es genug verrückte Völker auf dieser Welt...";"false"
"4871";991237670914656;"Grüße aus brandenburg in Gedanken sind wir bei euch. Top??";"false"
"5276";1096075333764222;"N Träcker mit 'nem Güllefass. Ruck Zuck ist die Staße frei.";"false"
"5168";985397681498655;"Den glaubt doch keiner mehr!!";"false"
"3336";1063229210382168;"Schön .... Legen sie sich wenigstens selber um . Weitermachen ??????";"true"
"2351";1120173651354390;"Ach was, werden diese ""Journalisten"" jetzt schon wütend, weil ihren Schmutz niemand mehr lesen will ?";"false"
"2915";982856128419477;"Polen/ Warschau // Hallo Chaos – Refugees, dann würden eure “Triller“ aus der Schnauze fallen ! Seht euch nur die ersten Sekunden an. Mehr könntet ihr sowieso nicht erkennen ! ?  https://www.youtube.com/watch?v=3l_1WthGZQE";"false"
"9704";855062994532125;"Uwe Stephan wurdeste gekündigt oder warum bist du sauer? Klappt es nicht in der Liebe? Oder will deine Mutter etwa, dass du ausziehst?
Was hast du für ein Problem? Du solltest dich schämen bei soetwas mitzumachen! Du hast anscheinend Null Ahnung Politik! Das ist einfach peinlich als erwachsener Mann nichts zu verstehen, bzw. das zu glauben was die Pegida dir erzählt! Wahrscheinlich hast du da jetzt Freunde gefunden und wirst nichtmehr in deinem sozialen Umfeld ausgegrenzt.";"false"
"9525";861947940510297;"Maxi guck deine Kinderserie??";"false"
"3350";1056493904389032;"weil mir Kinder wichtig sind Wähle ich kein von euch";"false"
"9487";977213872317036;"Geht nicht-bei mir gibt´s nur Schweinefleisch, morgens, mittags, abends...!!!";"false"
"2876";982705991767824;"Jennyfer Burg , ich stehe dir uneingeschränkt zur Verfügung...!!!";"false"
"2442";1043891552315934;"Thomas Wolf #RECHTSVERDREHER #LÜGENVERSCHWÖRER #AllesNazis #PEGIDA/STINKT #IchbeherrschediedeutscheSprachenicht,aberhetzegegenAusländer #Keinerhatmichlieb,deswegenhasseichauchalle #PATRIOTISMUS -> AUSGRENZUNG und RASSISMUS!!!!!";"false"
"2310";1120230881348667;"Thüringen hat das Problem nicht, die haben das Problem Rammelbock. Der sorgt dafür, das gar nicht erst diskutiert wird, da passiert es Kommentatoren bereits während des Schreibens, dass ihnen die Kommentarfunktion blockiert wird. Dann haben die IP-Adressen und Internetpolizei, Hausdurchsuchungen und andere Druckmittel.";"false"
"6887";855028577868900;"Bestimmt ist der Lutz B. als Ehrengast auf dem Theaterplatz.....sozusagen als Absagegrund";"false"
"872";1134131393291949;"welchen ?den Vergewaltiger den Brandstifter ?den Nordafrikaner der über Nacht Syrer wurde? 80 % ohne Ausweiss )95 % mit Smartphon Frau Merkel klingelt es da nicht bei Ihnen.";"false"
"9995";946362558735501;"Findet ihr das lustig? Stellt euch mal vor, ihr wärt seit, zwei, drei, acht, fünfzehn Jahren auf der Flucht. Sehr lustige Situation, schön, wenn da Leute noch Scherze drüber machen. Eure empathischen Kompetenzen gehen gegen Null.";"false"
"3397";1056947711010318;"Massenabschiebung? Wollen die uns verarschen. Wieviel kommen, oder sind im Lande von den Mama-Merkel Kindern? Echt mal und dann von einer Massenabschiebung reden.";"false"
"5696";876310775740680;"Da kann man garnicht soviel essen wie man kotzen will bei dem gelaaber";"false"
"8888";1095913913780364;"was können die sich eigentlich noch alles rausnehmen? Gnade uns Gott wenn die in Deutschland sind,";"false"
"5743";876862415685516;"Oh liebe ARBEITSAGENTUR, ich könnte EUCH Seitenweise aufzählen was in EUERM Laden alles so läuft was viel schädlicher ist  ....";"false"
"737";1134089276629494;"Die könnte ja mal einen Senior auf der Strasse besuchen.. ohne fetten Audi  und Bodygard.";"false"
"2354";1111453638893058;"Und genau diese ""Helfer""-Gestalten finden sicherlich eine bargeldlose Gesellschaft voll gut.";"false"
"5277";1106094619428960;"Hoffe man bekommt noch genug Sprengstoff zusammen.(für d.M)";"true"
"9868";861963127175445;"schmeist den Fake doch mal raus hier";"false"
"8584";1078440362194386;"denk mal nach ...";"false"
"3707";1056493317722424;"Mal wieder die Kommentare von vielen gebildeten, kultivierten Menschen des 21 zigten Jahrhunderts.";"false"
"8297";925415927496831;"http://www.tagesspiegel.de/berlin/polizei-justiz/berlin-wilmersdorf-freundin-eingesperrt-und-gequaelt/11856410.html Fachkräfte-Folklore";"false"
"3320";982712221767201;"nur ein vorgeschmack was sein könnte wenn wir sie alle rein lassen würden...";"false"
"1081";1063746473663775;"Bei meiner kleinen in der Schule wurde eine Deutscharbeit nicht geschrieben, weil sich ein türkisches Mädchen nicht  darauf vorbereitet hat. Eine andere Türkin kommt meistens erst zur dritten Stunde. Den Eltern ist das egal. Das ist wohlgemerkt eine Grundschule!! Außerdem wurde da ein Kind mit einem Messer verletzt, weil es Streit mit einem Asylkind, 9 Jahre alt, hatte. Wo soll das Enden?";"false"
"6683";854998697871888;"Dynamo-Stadion?";"false"
"5593";1105609862810769;"https://gloria.tv/article/pZNVnBRyma3";"false"
"6983";855056661199425;"Ich bin Ausländer ;-)";"false"
"10663";991242630914160;"sorry, aber ihr müsst ganz dringend an der Qualität Eures Livestream arbeiten. - durch diese Amateurebene werden unentschlossene Bürger eher abgeschreckt. - bei PI mäkeln auch schon einige --- die Tonqualität war immer sehr schlecht und auch die Bildquali und Kameraeinstellungen waren nicht gut. - Gibt es denn nicht einen in Eurem Orga-Team oder Demonstranten der dies umsetzen kann??. - und warum filmt Ihr nicht den Spaziergang? - das wichtigste überhaupt. --- bitte beherzigt meine Tips, ansonsten verpufft eure investierte Energie wohl noch in`s Leere.";"false"
"1049";1063289817042774;"Voll der Rassist.";"false"
"2063";1111614775543611;"Gruesse aus Holland";"false"
"1402";1064069420298147;"René Schielke irgendwie bissl am Thema vorbei oder? Du kennst also einen Typen der Abi hat und Taxi fährst und schlussfolgerst daraus das ich auch Taxi fahre bzw. alle die Abi haben Taxi fahren? Na bei der Logik und Argumentation wundert mich nix mehr. Es freut mich ja, wenn du mit deiner Frau schick essen gehen kannst und Cocktails trinkst. Vermutlich macht das der Taxifahrer an seinen freien Tagen auch. Verstehe nicht genau, was du damit sagen willst. Bist du besser als er, nur weil du kein Taxi fährst? Oder worauf willst du hinaus? Btw ich fahre kein Taxi...";"false"
"10439";945838755454548;"Hahaaa das ist so dooof das Volk ich lach mich weg????????";"false"
"7747";1018201041551652;"Was ? Ist die ????  Frau noch bescheuerter als ich dachte ?? ....";"false"
"9250";948209201884170;"Arbeitsplätze raus......Sozialhilfeempfänger rein...seit Jahren...wer meckert ist Nazi";"false"
"1415";1063706457001110;"Böse wer daraus den Ausländeranteil der Länder ableitet????";"false"
"2661";1052387298133026;"So sieht es aus und auch diese Provokationen bzw. Angriffen auf Reporter während der Pegida und Legida Demo bezweifle ich das es Pegidianer waren ! Ich vermute eher eingeschleuste  Provokateure um etwas gegen Pegida in der Hand zu haben .";"false"
"1219";1063681007003655;"or sind die bleede";"false"
"4373";1035180829853673;"PEGIDA ist die einzige Rettung Deutschlands wenn man sieht was dieses Gesockse wieder am Kölner Bahnhof gemacht hat!";"false"
"2826";1055102137861542;"Ihr müsst euch dieses Video anschauen ??

http://youtu.be/zNERcF1J1uY";"false"
"6535";1010215949016828;"Heribert Claque, sind Ihre Kollegen Araber und Schwarzafrikaner?";"false"
"6281";1011292258909197;"Helmut Bue!
https://goo.gl/photos/AveZoJB26YZDSa8R9";"false"
"6705";855047847866973;"Das B in PEGIDA steht für Bildung";"false"
"2953";982734391764984;"Waffen getarnt als 'humanitäre Hilfe' :O

https://www.youtube.com/watch?t=217&v=WXKXBoK4Krw";"false"
"7225";882712148433876;"20Jahre passt da nun wirklich nicht";"false"
"1636";876265019078589;"Ohne Zweifel den größten Mist die ich heute gelesen habe!";"false"
"6092";876276499077441;"Wo sind das bitte Fachkräfte? Putzen kann ich auch";"false"
"8521";888003717904719;"Der Islam ist KEINE Religion!!!   Der Islam ist die mit Abstand menschenverachtendste Weltanschauung, welche nicht das Leben sondern den Tod verehrt, entsprungen aus den schizophrenen Wahnvorstellungen (eines mordenden, raubenden, egozentrischen, pädophilen, Schafe hütenden, geisteskranken Analphabeten, den diese Leute „Propheten"" nennen, der wahrscheinlich sogar der inkarnierte Antichrist war), welche durch unverarbeitete Traumata, hervorgerufen durch den frühen Tod seiner Mutter, seines Großvaters, seiner Frau Chadidscha und seines Sohnes Ibrahim, gepaart mit dem Spott der Mekkaner, die Grundlage einer angeblichen Religion bilden. Das kann und darf man in einer Kultur, welche christlich-abendländisch geprägt ist und das Mysterium von Golgatha („Vater vergib ihnen, denn sie wissen nicht was sie tun"") verehrt, wie der unseren, niemals zulassen, dass alle menschlichen Wertvorstellungen durch den Islam so derart lebensfeindlich untergraben werden. Der Islam gehört nicht zu Deutschland.   Das ist der wahre Islam, und Mohammed war sein „Prophet""... ACHTUNG SEHR GRAUSAMES BILDMATERIAL (18+) http://www.mpolska24.pl/post/6737/holokaust-chrzescijan";"true"
"2552";1055104087861347;"Victoria Tennes Ja sollte das kommen und es ist extrem stark zu befürchten ...  das dies ""durchgewunken"" wird... bleibt nur eines... Bekanntenkreis mobilisieren diese den nächsten Bekanntenkreis und alle zu jeder erdenklichen Wahl gehen und das verhindern";"false"
"2542";1055091487862607;"schaffen wir *ironie aus*";"false"
"7693";1012407212131035;"Omg";"false"
"8612";1095978570440565;"Wie Standgas?Feuer Frei!!!";"true"
"6954";855018241203267;"Ich bin garantiert kein Antifant, 100% Pegidanerin :-)";"false"
"931";1121889901182765;"Ja bin dabei";"false"
"2968";982796208425469;"Nur mal so nebenbei... PEGIDA ist wieder bei 160.000 angelangt... la la la..";"false"
"1873";876252429079848;"Ist doch klar, wenn sich bei jedem von uns Mo. abend die Körpertemperatur um 2° erhöht. Muss man bloß mal hochrechnen. ;-)";"false"
"7518";882845018420589;"So isches!!! Und werden hier in der BRD GmbH behandel wie die Made im Speck!!! das eigene VOLK verwahrlost!!!";"false"
"4298";1035133063191783;"Ach Jungs.... Ihr wisst doch wie Zitzen aussehen.??";"false"
"9066";961189590586131;"https://www.youtube.com/watch?v=i9kv-rmvGKg";"false"
"10797";991502464221510;"Ja -  da muss ich dir leider Recht geben - aber was will man auch von einer Stadt erwarten die von so einem tollen Bürgermeister in das Verderben geführt wurde";"false"
