id;description;VIO
982705341767889;"Oh man, mir wird echt schlecht! Kroatien will den Ansturm bedenkenlos weiterleiten! Was stimmt denn mit denen nicht? O-Ton: ""Wir werden den Flüchtlingen dabei helfen ihr Ziel zu erreichen!"" Is klar, in Kroatien wollen die auch nicht bleiben - da hat man natürlich gut Reden! Aber was das für uns bedeutet, ist denen scheißegal ?? 

Gut das einer meiner Freunde Ungar ist! Ich hab im Ausnahmezustand schon ne Option! Hier bleib ich auf keinen Fall";nothing
1052524104786012;Hirn statt Antifa passt besser.;nothing
1096324243739331;Da liegt Müll auf der Straße ??;nothing
963595110345579;Ob ihr es glaubt oder nicht, es wird hier noch ganz böse knallen... Und lange wird es nicht mehr dauern.;nothing
857411644297260;Wir wolkten doch mal den Trollndes Monats küren ... da maddin wär doch die erste Wahl????????????????????????????;nothing
1069527479752341;https://www.youtube.com/watch?v=OoV_gsbYcxI - Crystal Meth - Hell of a drug. Schmeißt die Junkies raus.;nothing
855028194535605;ich denke ja! :);nothing
1035106663194423;danke danke danke;nothing
1056478224390600;the question is this.....do you, as a german, believe these people flooding into your country will be thankful of your generosity? the answer is NO! they will say thankyou to your face sure...but it will not be genuine.....they see us all as infidel fools there to be taken advantage of.;nothing
982907195081037;"Laut ungarischen Medien hat die ungarische Polizei gestern ein IS-Terorist aus dem ""friedlichen Flüchtlinge die versucht haben mit unglaubliche Brutalität und Aggression die Grenzzaun durch zu brechen"" festgenommen! Danke Ungarn das Ihr versucht Europa zuschütten.";nothing
857514184287006;Und es wären noch viel mehr bei den Pegida Demos auf der Straße nur leider sind die meisten von denen arbeiten oder ist kaputt von der Arbeit.... die Gegen Demos voll mit Studenten ....die sich dann für besonders wichtig halten und eh die Welt komplett verbessern wollen;nothing
1065242510180838;Einen intelligenten Grünen hast du vergessen.;nothing
1069081006463655;Kretschmann präsentiert uns ein sicheres kompetentes Auftreten bei gleichzeitig totaler Ahnungslosigkeit und Blödheit. Unfassbar - dieser Politiker ist doch Ministerpräsident oder irre ich mich? Welche Idioten haben den gewählt?;nothing
882682185103539;nee kann ja nur wpegida gewesen sein;nothing
856742021030889;Thank;nothing
862528360452255;deutscher , grüsse die PEGIGA in dresden.  unser volk muss sich nicht alles gefallen lassen was von unserer obrigkeit kommt und angeordnet wird.  sind wir nicht die mündigen bürger , die auch selbst entscheiden können ?!  und eine eigene meinung haben ?!  nachdem ich von zwei deutschen richterinnen um ca. 20 m² garten bestohlen wurde  habe ich berechtigte zweifel am rechtssystem unseres staates :;nothing
987889034582853;Die Hirntoten wehren sich gegen die Aufnahme von Fachkräften. Das ist ja sehr verwunderlich. Die schreien doch sonst als erste danach, wenn neue ankommen !!;nothing
858070340898057;Lügenkarikatur :-);nothing
858326300872461;Alexander Dick http://bit.ly/1y4AOqw;nothing
982662615105495;und koatien macht auf,zettel zeigen den weg,kein schutz für uns hier!!;nothing
935471053157985;Das ist so nicht richtig.;nothing
972299499475140;Sowas  muss alles geduldet werden! Und wird nicht großartig publik gemacht.. oder es wird alles verdreht dargestellt! Jeder der irgendetwas hinterfragt oder in Frage stellt, gilt als Rechts orientiert. .. Kinder trauen sich nicht in die Pause in manchen Städten... in vielen Stadtteile gilt kein Rechtssystem mehr. Die Polizei ist machtlos.... ganz ehrlich. .. ich habe Angst davor... es gibt doch nicht umsonst verschiede Länder und Kontinente! Warum ist es nicht gewollt dort vor Ort für Ruhe zu sorgen? Und ganz ehrlich... ich habe auch Angst das es die Germanier bald nicht mehr gibt! Und das ist nicht RECHTS und auch nicht LINKS!;nothing
856825717689186;[@IND] denn hab ich noch nie gehört . ...Super Spruch.... und zur Info...  mein Mann ist Kameltreiber.... und willst du wissen wieso... der kann es besser und länger wie deiner.....;nothing
857194584318966;"Wenn Dresden ""nur"" 0,1 % Musleme hat so frage ich mich (als Wessi) wiso dann 7% der ""Gotteshäuser"" Moscheen sind ? Ihr habt ja alle Internet, wer suchet der findet (steht in der Bibel :) ), ich finde da 11 r.k. , 33 e.l. Kirchen und 3 Moscheen, also 3 Moscheen auf  44 Kirchen, sind die Moscheen schon ""vorsorglich"" gebaut ???";nothing
1064361593602263;Conny Gleu , hast schon Recht. Wollte nur mal ein wenig auf den Putz hauen. Wenn Dresden etwas zentraler oder direkt in der Mitte liegen würde, wären montags sicherlich alle Stämme zahlreich vertreten!;nothing
1035107219861034;"Was erhofft man sich davon? Ich meine, dass mit den Fahnen und der Hynme finde ich spitze, aber was wird sich ändern? Werden Muslime jetzt das Land verlassen? Werden die Angst bekommen oder vom Islam sich trennen? Bin selber als Kind von Gastarbeitern Groß geworden und habe den Kurankurs besucht. Ich selber bin Türke oder Deutscher mit Migrationshintergrund. Für mich persönlich ist es egal ob man Deutscher, Israeli, Amerikaner, Österreicher, Türke oder sonst was ist. Mir ist es egal ob man Muslim, Christ, Jude oder Ateist ist... Ich selber unterscheide Menschen nach ihrem Charackter und nicht nach ihrer Herkunft oder Religion. Ich bin nicht mehr Muslim und habe keine Religion.Bin eher ein Religionskritiker, aber keiner der die Religion hasst und das obwohl viele Menschen mit ihrem Benehmen gehasst werden sollten. Nur verstehe ich nicht was man dich Hass erreichen möchte? Diese Muslime, welche sich nicht integrieren und Hass predigen, machen sich das selbe wie ihr? 

Naja ich finde, dass Pegida kein Gramm Verbesserung in Deutschland herbeiführt..

Ist nur meine Meinung....

Wer andere Menschen respektiert, der verdient auch Respekt..";nothing
857558797615878;Habt ihr wieder einmal Demonstranten an der Ausübung ihres Rechts behindert, und vermutlich z.T. auch noch vermummt.;nothing
1084348711603551;Bald kann man den Text als Blaupause nehmen,passt immer.;nothing
856906691014422;Ja da muss man mal überlegen mit wem man da Mitläuft;nothing
857825907589167;Die Volksfront des Abendlandes! Und in Lepizig: Die abendländische Volksfront :-D;nothing
857416317630126;Jede Bibliothek sollte eine Übersetzung im Bestand haben, Susanne. Lieber dort schauen und ausleihen.;nothing
1007153202656436;Das Zeckenpack muss weg! Wo soll das noch hinführen mit diesen Unterbelichteten Rotfaschisten? Wo bleibt da der Schrei unserer Politidioten nach einem Verbot dieser Terroristen, denn nichts anderes sind die. Dieses Volk will Angst und Schrecken verbreiten, greift unschuldige Menschen an, stecken Häuser und Autos an, greifen Polizisten an, schrecken nicht davor zurück Anschläge auf die Bahn zu verüben, rufen zu den schlimmsten Gewalttaten, ja sogar zum Mord auf. Dies sind alles Attribute welche Terroristen ausmachen, und so was darf sich hier in unserem Land noch frei bewegen. PFUI;nothing
1012559028782520;In den Warnehmungsgrenzen von 1933-1945 leben und die eigene Tradition nicht kennen. Von der eigenen Sprache einmal abgesehen;nothing
856747844363640;PEGIDA wird weiter wachsen, bundesweit, dran bleiben....die letzte Hoffnung für Deutschland;nothing
856896494348775;"Wer geht Montag mit zu ""Rock für den Frieden"" und hat einen Plan B?
Bin dabei";nothing
882748891763535;So tapfer, dass sie ihre Frauen und Kinder zurücklassen und erwarten, dass wir diese nun herholen. Ohne Männer müssen die Frauen dort noch viel mehr Ansgt vor Vergwaltigungen haben. Das ist einfach nur feige!!!!!!!!!!!;nothing
962177223820701;http://www.t-online.de/wirtschaft/immobilien/id_74982924/knappheit-bei-fluechtlingsunterkuenften-lockt-geschaeftemacher-an.html   NUN WISSEN ALLE, WARUM HERR SCHWEIGER INS LUKRATIVE GESCHÄFT MIT EINSTEIGEN WILL! ! ! DA GEHT ES NICHT UM NÄCHSTENLIEBE, SONDERN UMS KNALL HARTE GESCHÄFT! ! ! ! ! UND WER EINMAL AN DER DICKEN KOHLE GEROCHEN HAT, DER WILL IMMER MEHR! ! ! !  DER ALLTAG BEWEIST ES UNS  IMMER WIEDER! ! ! !  TJA, HERR SCHWEIGER - DUMM GELAUFEN -AUFGEFLOGEN ??????????????????;nothing
1011320165573073;https://m.facebook.com/story.php?story_fbid=138508589840242&id=100010433052130;nothing
857195264318898;Na, der Otwin schaut zu viel RTL :D;nothing
855122491192842;Soweit ich weiß muss Grönemeyer für die bunte Republik ja nicht zahlen da er in  UK lebt und da als Künstler sehr wenig steuern zahlt.;nothing
858377347534023;"Was du anscheinend nicht kapieren kannst, oder willst, ist das die in diesem von dir geposteten Beitrag gezeigten Dschuhadisten, nichts mit Moslems an sich zu tun haben. erstens begeben sich diese personen nach Syrien u.s.w. weil sie dort ihren Gottesstatt errichten wollen, weil sie ihren ""Glauben"" (in meinen Augen eine art unterdrückung und unmenschlichkeit) in Europa so nicht ausüben können. unteranderem auch weil sich die meisten moslems von solchen radikalen dschihadisten ganz klar abgrenzen. Zweitens wundert es mich das gerade du, der sich ja anscheinend zur pegida (haha) bekennt, einen beitrag aus der ""lügenpresse"" postet... ???";nothing
856752811029810;Die Polizeigewerkschaft sollte nun mal OFFEN sagen, was sie davon halten. Das wäre mal ein Wegweiser!;nothing
1007168135988276;weiter so herr putin ,dann brauchen wir sie hier auch;nothing
888042754567482;wie kann man so tief sinken und sich für den Front Nation aussprechen. Der Front Nation will z.B. auch mehr gegen Deutschland vorgehen. Macht mal eure Augen auf.;nothing
862050953833329;"http://img3.fotos-hochladen.net/uploads/p1030137e5kgh9fmxv.jpg Heute war eine ganzseitige Anzeige in der Sächsischen Zeitung. Sie hat nun endgültig die Hosen runtergelassen. Ich fühle mich regelrecht ""missbraucht"", denn ich habe das Blatt schon mein ganzes Leben gelesen. Wortlaut: ""Die Presse muss die Freiheit haben, alles zu sagen, damit gewissen Leuten die Freiheit genommen wird, alles zu tun. Louis Terrenoire, Journalist und Politiker, 1908 - 1992. ""Zeitunglesen"" schärft den Blick. Deshalb beteiligen wir uns seit über 140 Jahren an regionalen Zeitungsverlagen - und tragen somit zur Pressevielfalt und zur unabhängigen Berichterstattung in Deutschland bei. So soll es auch in Zukunft sein, denn Medienbeteiligungen gehören zur Geschichte der SPD.""";nothing
945845538787203;Nicht nur München... in meiner Stadt wohnen 30,000 Menschen dazu kommen 12,000 Asylanten. Oh Wunder 90% nur Männer die flüchten. In meinen Augen kein Mann.  Männer sollten tapfer ihre Familie beschützen nicht flüchten und sie zurück lassen;nothing
857778100927281;Frankfurt hat euch gezeigt, wie es geht. Ganz einfach!  :-);nothing
982639608441129;Freund von mir ist gerade in Ungarn, das hat er mir soeben geschrieben! Die sind so geisteskrank - die machen nicht mal vor ihren eigenen Kindern halt ??;nothing
1010244405680649;"Pentagon-Bericht enthüllt: Folgende Staaten wirkten an der Entstehung der ISIS mit.
Die USA und westliche Staaten haben gemeinsam mit der Türkei, Saudi-Arabien, Katar und anderen sunnitischen Golfstaaten wissentlich radikal-sunnitisch-islamische Gruppen in Syrien unterstützt, woraus der ""Islamische Staat""(die ISIS) entstanden ist. Dieser wurde vom Pentagon jedoch - trotz aller ebenfalls erkannten Gefahren - als hilfreich bei der Destabilisierung des syrischen Regimes gesehen.";nothing
876860982352326;Ne, erst Arbeitsplätze für uns Deutsche und dann für die Zuwanderer die wirklich arbeiten gehen wollen. Die meisten sind doch eh nur Wirschaftsflüchtlinge und wollen sch in unserem Land, auf unsere kosten ein schönes, fettes Leben machen! Schmarotzer!;nothing
857009201004171;Hahaha die pegidas sind verloren... Beim nächsten Planet der Affen Streifen werden sie gegen Affen demonstrieren weil sie Angst haben das sie Deutschland erobern!!!;nothing
1095900697115019;Nette Leute die da kommen;nothing
1007248439313579;Wo steht das es die antifa war. Mal bitte eine Quelle dazu. Der Gegensatz zur antifa ist genauso minderbemittelt;nothing
858393027532455;http://mobil.stern.de/politik/deutschland/kathrin-oertel-steigt-nach-stern-informationen-bei-pegida-aus-2169426.html?mobil=1#utm_source=standard&utm_medium=rss-feed&utm_campaign=alle;nothing
962364803801943;Bei Charlie Hebedo haben alle ganz solidarisch getan - dabei waren das genau solche Zeichnungen welche die veröffentlicht haben...;nothing
876291772409247;"In der Agentur für Arbeit werden Fachkräfte gezielt gesucht, welche im Ausland(Norwegen,Schweiz...)) arbeiten sollen und im Gegenzug dazu kommen """" Fachkräfte"" ins Land da wir ja einen Mangel haben. Hier wird ein ganzes Volk für dumm verkauft!! Geht man mal hin und fragt was sie für Stellen zu besetzen haben sind dies in der Regel nur Billiglohnjobs bei Zeitarbeitsfirmen welche die Leute nur ausquetschen wie eine Zitrone! Ganz ganz schlimm das alles!!";nothing
946629355375488;wenn die dich Nazi schimpfen dann nenn die doch beim namen, Sozialschmarotzer und rassistische Terroristen. was anderes sind die nämlich nicht. Wenn die ein Heimatgefühl hätten wären die da geblieben.;nothing
1056920097679746;Ein Witz , die verarschen uns doch nur;nothing
1064370850268004;Sachsen lasst Euch bloß nicht unterkriegen von den Versagerpolitikern und der Lügenpresse ??;nothing
888149277890163;Tja dort zeigen die Leute wenigstens Gesicht! Ich glaube kaum das die Leute in Deutschland so aufrichtig sein werden um dies auch zu tun.was eigentlich total. schade ist weil mit jedeTag der vergeht ohne Veränderung wird die Stimmung explosiver.;nothing
972181882820235;Ann-Katrin Magnitz;nothing
856886167683141;"Selbsternannte ""Antifaschisten"" verletzten eine 15-Jährige Demonstrationsteilnehmerin schwer!

Zitat: ""Eine 15-jährige Teilnehmerin habe dabei eine Kopfplatzwunde erlitten.""

http://www.focus.de/regional/hamburg/eiern-schneebaellen-pyrotechnik-teilnehmer-einer-demo-gegen-sexualkunde-attackiert_id_4429499.html";nothing
1105447139493708;Wo bekommt man kostenlose Schweineguelle her?;nothing
1065204123518010;Am besten wäre es wenn jeder einzelne flüchtling sein rückflug ticket findet und schnell in sein kanackenland fliegt;nothing
1064336123604810;SAVE GERMANY FROM THE INFECTION!!;nothing
1111325292239226;Die bekommen doch alles UMSONST.Wir, die Steuerzahler geben denen doch unser Letztes Hemd. Wir die Bürger dieses Staates bezahlen ja ihren Aufenthalt im Land. Die Sozialkassen wurden ja durch die Kanzlerin geöffnet. Sie holte ja die Welt nach Deutschland. Und diese GutMenschen machen wieder Rabatz. Wenn es einen Flüchtling in Deutschland nicht gefällt. Kann er ja gehen. Ab nach Frankreich !!! Nach einen Tag steht dieser wieder an der Grenze. Ich möchte wieder ins Land BITTE BITTE;nothing
972430702795353;Ivonne Fuchs https://www.youtube.com/watch?v=3mCwUs_pghE;nothing
1065220926849663;"Schon gefunden ??????????
http://amr.amronline.de/2015/08/03/eilmeldung-bernsteinzimmer-endlich-gefunden/";nothing
857379410967150;Reisende soll man nicht aufhalten :-);nothing
894705927234498;Eigenartig, hier stimmt scheinbar etwas nicht..;nothing
989259797779110;Aber das positive ist, wenn wir als rassistische Bande bezeichnet werden, ist, 1: wir sind groß in den Medien vertreten. Wie ist erstmal egal aber wir sind da! 2: Wir sind rassisten aber nur in den Augen derer, die dafür bezahlt werden uns so hinzustellen. 3: Wir zeigen das ein teil von Deutschland immer noch kämpfen kann für Das was ihm wichtig ist und ich bin Stolz darauf ein teil von dem zu sein.;nothing
987832897921800;Wir sollten vor dem Objekt für die Unterbringung demonstrieren. Ich puste schon einmal bunte Ballons auf, sicher ist sicher.;nothing
